event_id,user_id,event_timestamp,event_type,content_id,session_id
26847,2681,2024-05-10 08:34:00,return_app,,22
26848,1214,2024-06-24 12:26:00,return_app,,9845
26849,2925,2024-04-07 10:50:00,play_video,302.0,8427
26850,1929,2024-04-09 07:34:00,subscribe,,6887
26851,2779,2024-04-06 23:00:00,return_app,,7218
26852,2998,2024-06-01 18:58:00,complete_video,317.0,9438
26853,1418,2024-01-31 19:16:00,play_video,356.0,6574
26854,993,2024-03-21 14:06:00,return_app,,4631
26855,235,2024-06-02 21:12:00,signup,,1936
26856,2595,2024-03-10 05:51:00,play_video,349.0,6961
26857,1381,2024-06-28 17:06:00,play_video,324.0,1285
26858,2588,2024-02-20 17:49:00,play_video,263.0,8849
26859,767,2024-07-16 18:50:00,play_video,242.0,7061
26860,162,2024-04-25 22:17:00,complete_video,340.0,960
26861,1056,2024-06-18 20:45:00,return_app,,5158
26862,2838,2024-03-01 09:21:00,return_app,,6181
26863,406,2024-05-23 18:49:00,subscribe,,9384
26864,2731,2024-02-19 06:52:00,play_video,103.0,2200
26865,1242,2024-03-18 08:02:00,signup,,196
26866,1510,2024-02-15 21:07:00,signup,,3005
26867,2788,2024-04-19 03:30:00,complete_video,378.0,9409
26868,2900,2024-04-06 03:03:00,install,,6211
26869,1628,2024-04-25 06:45:00,install,,3007
26870,2381,2024-06-13 11:48:00,signup,,7713
26871,1858,2024-07-25 16:29:00,play_video,20.0,6618
26872,866,2024-01-25 12:29:00,install,,3288
26873,1425,2024-03-01 14:57:00,install,,9480
26874,2224,2024-06-29 18:48:00,install,,9558
26875,1550,2024-06-21 04:36:00,install,,5116
26876,1191,2024-04-17 02:43:00,complete_video,183.0,5057
26877,2711,2024-06-26 12:09:00,install,,5626
26878,1751,2024-05-09 09:21:00,play_video,78.0,713
26879,438,2024-02-21 07:19:00,return_app,,8623
26880,2384,2024-03-05 08:56:00,onboarding_complete,,2201
26881,2463,2024-04-28 15:50:00,install,,6250
26882,2316,2024-05-01 12:10:00,return_app,,9464
26883,108,2024-03-29 23:40:00,play_video,305.0,9720
26884,681,2024-06-27 14:19:00,install,,4537
26885,65,2024-01-18 15:37:00,play_video,260.0,3023
26886,2365,2024-08-03 08:46:00,play_video,103.0,4100
26887,1750,2024-02-15 19:37:00,complete_video,281.0,8858
26888,302,2024-04-26 23:15:00,signup,,1421
26889,1915,2024-01-26 16:41:00,install,,2416
26890,992,2024-03-26 14:41:00,subscribe,,6020
26891,1361,2024-02-18 00:36:00,install,,8056
26892,221,2024-06-23 18:02:00,signup,,3402
26893,2865,2024-06-09 05:05:00,signup,,1350
26894,1656,2024-02-06 06:14:00,return_app,,5270
26895,2435,2024-04-06 04:06:00,play_video,145.0,5240
26896,470,2024-03-08 23:05:00,play_video,24.0,728
26897,2448,2024-04-23 15:12:00,return_app,,3362
26898,51,2024-03-17 01:44:00,signup,,2607
26899,2129,2024-06-01 16:52:00,return_app,,4792
26900,2917,2024-03-21 05:40:00,play_video,366.0,425
26901,346,2024-03-05 13:30:00,return_app,,2051
26902,135,2024-05-07 14:43:00,complete_video,376.0,3759
26903,567,2024-04-11 22:13:00,return_app,,4513
26904,1124,2024-04-28 15:29:00,return_app,,5381
26905,886,2024-04-09 10:59:00,complete_video,223.0,9645
26906,2518,2024-04-18 11:19:00,complete_video,335.0,6303
26907,180,2024-04-06 23:08:00,play_video,217.0,7321
26908,839,2024-05-19 22:02:00,return_app,,7748
26909,2478,2024-07-25 00:09:00,complete_video,204.0,5801
26910,1629,2024-06-29 21:57:00,return_app,,25
26911,396,2024-01-26 01:43:00,install,,4821
26912,157,2024-03-23 21:28:00,signup,,4784
26913,2574,2024-02-02 06:36:00,signup,,5987
26914,2961,2024-06-08 11:47:00,onboarding_complete,,8148
26915,2247,2024-03-08 03:51:00,install,,364
26916,241,2024-04-24 05:31:00,signup,,2217
26917,581,2024-05-03 01:48:00,play_video,37.0,9616
26918,617,2024-07-17 19:44:00,play_video,317.0,7998
26919,836,2024-03-15 17:23:00,onboarding_complete,,3154
26920,2659,2024-03-21 12:43:00,onboarding_complete,,5101
26921,827,2024-06-13 13:16:00,return_app,,5848
26922,1858,2024-07-28 18:01:00,complete_video,182.0,4948
26923,2516,2024-03-30 19:04:00,signup,,5570
26924,2501,2024-05-27 20:17:00,signup,,8994
26925,189,2024-04-23 16:32:00,play_video,400.0,4969
26926,2340,2024-07-02 09:34:00,install,,5587
26927,1081,2024-05-23 10:18:00,play_video,162.0,3187
26928,2545,2024-06-20 07:48:00,install,,2954
26929,643,2024-03-06 13:50:00,play_video,38.0,5319
26930,56,2024-07-12 02:57:00,install,,1560
26931,695,2024-03-04 19:03:00,return_app,,4164
26932,619,2024-05-04 05:35:00,play_video,197.0,3194
26933,485,2024-07-06 20:01:00,play_video,204.0,7988
26934,972,2024-06-03 15:36:00,install,,6375
26935,377,2024-04-26 10:40:00,play_video,296.0,8980
26936,2527,2024-04-20 23:23:00,play_video,233.0,9577
26937,616,2024-05-22 19:55:00,return_app,,1830
26938,566,2024-03-11 23:58:00,install,,9620
26939,2727,2024-06-30 14:25:00,install,,1122
26940,363,2024-03-21 05:33:00,play_video,20.0,7663
26941,2243,2024-06-12 03:23:00,complete_video,337.0,3153
26942,1893,2024-07-05 13:43:00,return_app,,8308
26943,2232,2024-04-12 13:44:00,play_video,278.0,3294
26944,1959,2024-05-01 15:25:00,install,,1987
26945,851,2024-04-29 20:55:00,signup,,1702
26946,2453,2024-05-24 13:53:00,install,,8427
26947,497,2024-04-04 10:09:00,return_app,,4918
26948,287,2024-01-31 21:35:00,onboarding_complete,,9940
26949,474,2024-04-06 21:54:00,complete_video,314.0,6089
26950,2518,2024-03-31 17:06:00,play_video,268.0,5819
26951,1068,2024-02-01 15:22:00,onboarding_complete,,1782
26952,1978,2024-03-08 04:11:00,signup,,8782
26953,1190,2024-05-18 09:29:00,onboarding_complete,,5154
26954,2476,2024-01-18 13:10:00,install,,9376
26955,875,2024-05-31 23:11:00,return_app,,8143
26956,1522,2024-05-31 18:46:00,install,,2791
26957,605,2024-05-08 12:05:00,complete_video,236.0,2720
26958,1649,2024-07-11 23:53:00,play_video,230.0,9636
26959,616,2024-04-22 09:53:00,subscribe,,7980
26960,1253,2024-03-26 06:47:00,install,,9561
26961,127,2024-02-29 02:00:00,signup,,8332
26962,2636,2024-04-19 18:55:00,onboarding_complete,,197
26963,556,2024-06-18 08:28:00,play_video,194.0,12
26964,2501,2024-06-03 06:35:00,play_video,394.0,7733
26965,1201,2024-03-02 16:34:00,play_video,235.0,959
26966,463,2024-04-13 07:26:00,play_video,317.0,2778
26967,1218,2024-07-03 01:37:00,play_video,273.0,8556
26968,1621,2024-03-20 15:25:00,return_app,,1792
26969,2393,2024-03-05 20:51:00,play_video,399.0,7754
26970,1607,2024-03-17 13:43:00,signup,,8186
26971,525,2024-06-18 00:40:00,signup,,7487
26972,2374,2024-07-01 09:51:00,return_app,,1997
26973,794,2024-03-24 16:14:00,return_app,,3350
26974,551,2024-06-23 17:34:00,complete_video,370.0,867
26975,302,2024-05-25 11:40:00,onboarding_complete,,6804
26976,1349,2024-05-03 11:59:00,return_app,,5078
26977,576,2024-02-13 18:03:00,complete_video,154.0,7963
26978,2396,2024-06-24 19:49:00,play_video,391.0,5033
26979,989,2024-04-07 04:04:00,play_video,264.0,7756
26980,1897,2024-05-30 05:47:00,play_video,149.0,3353
26981,2849,2024-06-23 06:27:00,install,,5953
26982,2905,2024-05-13 16:31:00,onboarding_complete,,7310
26983,186,2024-02-27 07:41:00,install,,3009
26984,1809,2024-06-03 00:53:00,return_app,,6515
26985,2810,2024-05-19 11:54:00,complete_video,384.0,7903
26986,667,2024-02-01 14:40:00,play_video,362.0,6709
26987,1038,2024-02-21 05:56:00,onboarding_complete,,7461
26988,298,2024-05-03 08:47:00,play_video,283.0,9166
26989,615,2024-02-13 23:37:00,play_video,110.0,5020
26990,1449,2024-06-12 23:57:00,install,,9528
26991,986,2024-06-30 18:14:00,onboarding_complete,,7235
26992,1624,2024-01-31 03:18:00,play_video,45.0,9824
26993,956,2024-04-17 22:30:00,signup,,1463
26994,2825,2024-06-05 10:41:00,play_video,388.0,1277
26995,2804,2024-04-04 10:13:00,install,,8388
26996,1923,2024-01-16 09:25:00,signup,,6366
26997,1549,2024-03-11 11:44:00,play_video,35.0,7911
26998,1184,2024-03-25 08:09:00,play_video,197.0,7395
26999,153,2024-05-19 07:04:00,complete_video,220.0,9838
27000,2300,2024-06-22 23:20:00,onboarding_complete,,2366
27001,2184,2024-05-02 22:32:00,signup,,4150
27002,556,2024-07-05 23:25:00,install,,1371
27003,2338,2024-03-31 04:31:00,onboarding_complete,,176
27004,2943,2024-06-19 17:33:00,return_app,,6756
27005,2583,2024-04-04 22:52:00,play_video,223.0,1631
27006,977,2024-06-02 23:32:00,play_video,123.0,5976
27007,77,2024-01-30 03:54:00,return_app,,7519
27008,386,2024-04-03 03:01:00,play_video,109.0,139
27009,1444,2024-06-30 20:51:00,play_video,56.0,6256
27010,230,2024-06-18 03:08:00,install,,2800
27011,112,2024-03-04 07:57:00,install,,6670
27012,863,2024-01-15 09:34:00,subscribe,,3599
27013,2689,2024-01-31 20:55:00,return_app,,885
27014,2544,2024-06-29 19:01:00,install,,3811
27015,1747,2024-03-26 10:51:00,play_video,186.0,989
27016,2954,2024-07-22 20:41:00,return_app,,6834
27017,2514,2024-01-20 14:39:00,play_video,152.0,6732
27018,331,2024-04-18 09:01:00,return_app,,5265
27019,1212,2024-04-06 05:50:00,onboarding_complete,,7347
27020,1649,2024-06-27 20:56:00,return_app,,1390
27021,176,2024-07-02 23:08:00,install,,7631
27022,91,2024-03-13 01:25:00,play_video,280.0,4390
27023,2438,2024-01-24 16:12:00,signup,,3511
27024,316,2024-03-14 01:23:00,play_video,15.0,9716
27025,2716,2024-02-06 06:05:00,complete_video,307.0,5430
27026,1858,2024-07-30 14:25:00,return_app,,911
27027,1741,2024-07-01 23:07:00,onboarding_complete,,4026
27028,2419,2024-07-08 11:15:00,play_video,155.0,3811
27029,1148,2024-06-05 05:07:00,play_video,95.0,6201
27030,1035,2024-05-07 06:01:00,complete_video,144.0,4693
27031,2339,2024-04-17 01:40:00,play_video,261.0,9185
27032,2832,2024-03-23 11:30:00,install,,4070
27033,1820,2024-02-06 10:23:00,signup,,6075
27034,717,2024-04-17 20:20:00,onboarding_complete,,9663
27035,1154,2024-05-26 19:51:00,play_video,126.0,7892
27036,2033,2024-06-20 07:36:00,onboarding_complete,,7379
27037,1484,2024-06-30 02:41:00,return_app,,6500
27038,692,2024-05-22 10:44:00,signup,,5641
27039,873,2024-05-09 09:48:00,complete_video,215.0,9594
27040,2056,2024-03-18 01:50:00,play_video,87.0,8804
27041,1139,2024-04-25 15:32:00,return_app,,7352
27042,1362,2024-03-28 19:03:00,onboarding_complete,,5301
27043,178,2024-06-06 16:27:00,play_video,254.0,8417
27044,2510,2024-03-18 23:16:00,signup,,7483
27045,347,2024-07-19 22:57:00,signup,,9492
27046,1084,2024-03-02 00:04:00,play_video,89.0,8256
27047,1298,2024-05-17 01:13:00,install,,4294
27048,644,2024-07-05 14:31:00,signup,,6889
27049,2523,2024-07-01 15:24:00,play_video,285.0,6325
27050,1971,2024-05-14 17:26:00,return_app,,5944
27051,2725,2024-07-02 09:40:00,play_video,242.0,716
27052,2209,2024-04-25 15:09:00,install,,5654
27053,1502,2024-02-18 07:28:00,return_app,,8691
27054,2641,2024-07-06 09:38:00,play_video,60.0,9752
27055,1959,2024-05-01 15:30:00,install,,7062
27056,2343,2024-04-03 10:44:00,play_video,183.0,2579
27057,322,2024-06-04 05:09:00,signup,,3727
27058,2999,2024-02-04 15:31:00,install,,9861
27059,382,2024-02-02 22:17:00,install,,4776
27060,1057,2024-02-21 06:21:00,play_video,15.0,7013
27061,1132,2024-02-17 04:43:00,onboarding_complete,,4801
27062,2854,2024-06-27 14:30:00,play_video,72.0,7892
27063,1117,2024-03-08 13:53:00,signup,,3791
27064,2526,2024-01-09 12:00:00,install,,6444
27065,1755,2024-07-09 16:24:00,play_video,316.0,1578
27066,261,2024-04-01 18:24:00,play_video,163.0,887
27067,1763,2024-04-19 14:43:00,onboarding_complete,,3424
27068,1672,2024-06-12 21:45:00,signup,,3865
27069,2693,2024-03-03 05:13:00,play_video,232.0,2454
27070,776,2024-03-20 21:45:00,signup,,7496
27071,1911,2024-02-22 09:54:00,signup,,2543
27072,2969,2024-06-07 20:19:00,install,,1321
27073,2867,2024-04-25 00:51:00,signup,,6194
27074,2727,2024-06-14 20:46:00,play_video,264.0,54
27075,1344,2024-05-23 00:07:00,install,,2606
27076,2330,2024-05-31 13:25:00,install,,778
27077,2764,2024-06-10 22:50:00,complete_video,10.0,6969
27078,142,2024-02-06 17:23:00,return_app,,6490
27079,1979,2024-06-27 10:37:00,return_app,,5415
27080,2093,2024-07-24 23:57:00,signup,,8164
27081,137,2024-04-05 00:17:00,return_app,,9356
27082,75,2024-04-27 06:56:00,complete_video,283.0,9671
27083,2258,2024-06-06 04:30:00,play_video,388.0,809
27084,2821,2024-04-24 10:48:00,return_app,,7186
27085,169,2024-04-18 13:24:00,play_video,16.0,5329
27086,879,2024-04-03 05:13:00,return_app,,4481
27087,1919,2024-03-08 23:08:00,return_app,,3107
27088,1701,2024-04-21 19:59:00,signup,,2046
27089,2753,2024-03-25 13:14:00,return_app,,6549
27090,2856,2024-07-20 22:09:00,signup,,8617
27091,1490,2024-02-12 06:02:00,play_video,173.0,6418
27092,1345,2024-03-19 20:29:00,onboarding_complete,,4564
27093,1433,2024-05-06 10:03:00,signup,,4500
27094,126,2024-05-10 07:18:00,complete_video,346.0,2010
27095,534,2024-04-15 00:37:00,complete_video,100.0,2996
27096,889,2024-05-19 18:14:00,signup,,7049
27097,1111,2024-05-19 01:32:00,play_video,383.0,2731
27098,1221,2024-05-18 09:04:00,signup,,7267
27099,1869,2024-04-19 00:22:00,onboarding_complete,,3482
27100,1058,2024-06-17 16:45:00,play_video,38.0,5239
27101,2162,2024-02-09 03:52:00,play_video,58.0,6845
27102,1873,2024-06-16 07:52:00,signup,,2958
27103,2764,2024-05-15 14:08:00,install,,538
27104,2138,2024-06-30 13:04:00,play_video,48.0,9367
27105,975,2024-01-22 10:21:00,return_app,,5788
27106,2139,2024-02-29 03:42:00,play_video,232.0,4540
27107,517,2024-05-24 03:13:00,install,,8927
27108,213,2024-04-14 20:20:00,return_app,,5136
27109,1696,2024-04-13 07:35:00,return_app,,8699
27110,2763,2024-03-31 18:12:00,install,,9213
27111,379,2024-04-20 22:50:00,play_video,293.0,7022
27112,1241,2024-03-11 04:44:00,install,,5499
27113,1724,2024-02-16 06:06:00,install,,894
27114,1600,2024-02-21 02:18:00,play_video,191.0,2357
27115,505,2024-01-27 04:30:00,signup,,5307
27116,1423,2024-06-03 18:42:00,signup,,8851
27117,110,2024-07-10 10:39:00,return_app,,220
27118,874,2024-02-25 09:02:00,return_app,,1664
27119,1589,2024-02-26 03:15:00,play_video,94.0,7920
27120,514,2024-07-05 14:32:00,return_app,,2202
27121,610,2024-02-28 21:50:00,install,,9912
27122,2741,2024-07-04 04:01:00,complete_video,200.0,3878
27123,1963,2024-02-05 15:40:00,play_video,42.0,7469
27124,1780,2024-04-26 20:48:00,return_app,,4280
27125,2567,2024-03-09 04:49:00,play_video,5.0,1019
27126,435,2024-03-06 21:19:00,play_video,175.0,4392
27127,671,2024-06-12 07:46:00,install,,505
27128,2598,2024-05-09 17:34:00,play_video,274.0,8580
27129,281,2024-06-28 04:45:00,play_video,257.0,7460
27130,2382,2024-04-25 16:41:00,subscribe,,949
27131,768,2024-02-16 01:51:00,play_video,2.0,4832
27132,260,2024-06-24 09:08:00,return_app,,8594
27133,1726,2024-01-19 03:57:00,play_video,52.0,7314
27134,1895,2024-05-12 11:09:00,return_app,,7258
27135,1195,2024-04-04 13:17:00,play_video,25.0,7740
27136,1100,2024-04-21 04:30:00,return_app,,191
27137,1576,2024-05-06 18:27:00,install,,1086
27138,970,2024-01-20 06:17:00,return_app,,3239
27139,1900,2024-04-01 10:13:00,install,,970
27140,2520,2024-07-12 10:22:00,onboarding_complete,,1638
27141,2876,2024-03-13 19:59:00,play_video,28.0,8646
27142,1230,2024-06-30 04:10:00,subscribe,,4673
27143,738,2024-07-09 07:25:00,install,,8016
27144,787,2024-06-15 20:41:00,install,,9836
27145,47,2024-03-26 19:47:00,return_app,,166
27146,2940,2024-05-18 13:40:00,complete_video,290.0,7900
27147,2768,2024-04-15 03:55:00,play_video,87.0,8301
27148,1160,2024-04-30 12:24:00,play_video,137.0,2535
27149,1236,2024-06-17 01:08:00,signup,,5337
27150,402,2024-04-26 16:25:00,play_video,45.0,2543
27151,1382,2024-05-13 05:34:00,play_video,380.0,7057
27152,2146,2024-06-05 11:02:00,complete_video,376.0,9533
27153,1874,2024-07-06 12:15:00,onboarding_complete,,2153
27154,1338,2024-02-10 14:49:00,signup,,336
27155,1036,2024-06-20 12:15:00,play_video,308.0,6038
27156,2136,2024-04-01 16:28:00,onboarding_complete,,8980
27157,1068,2024-01-11 01:16:00,onboarding_complete,,9712
27158,2590,2024-02-24 07:28:00,signup,,6799
27159,723,2024-01-17 08:45:00,play_video,336.0,9579
27160,2796,2024-03-19 12:21:00,play_video,16.0,5111
27161,1781,2024-02-20 23:32:00,play_video,193.0,8645
27162,2956,2024-02-27 02:23:00,install,,532
27163,2419,2024-07-08 12:23:00,play_video,383.0,2560
27164,1587,2024-03-22 17:54:00,install,,2492
27165,113,2024-06-23 03:02:00,onboarding_complete,,1891
27166,1628,2024-04-24 03:32:00,install,,5985
27167,887,2024-05-25 01:57:00,signup,,5985
27168,1610,2024-06-19 07:47:00,return_app,,3618
27169,75,2024-04-15 13:46:00,play_video,271.0,3518
27170,2615,2024-06-24 10:18:00,signup,,3305
27171,2669,2024-01-16 12:38:00,signup,,9400
27172,1231,2024-05-30 03:45:00,play_video,74.0,2916
27173,2592,2024-06-30 23:22:00,play_video,386.0,3981
27174,583,2024-06-19 09:30:00,install,,3069
27175,2404,2024-06-01 04:12:00,install,,1194
27176,2507,2024-02-16 04:27:00,install,,6628
27177,1563,2024-04-29 23:22:00,signup,,4156
27178,8,2024-05-13 02:03:00,signup,,5114
27179,957,2024-06-22 07:20:00,signup,,1957
27180,1905,2024-06-25 13:37:00,play_video,374.0,2480
27181,1420,2024-02-14 00:08:00,play_video,218.0,9136
27182,2371,2024-03-28 19:06:00,onboarding_complete,,5414
27183,1520,2024-04-01 15:22:00,signup,,746
27184,2041,2024-03-18 16:04:00,onboarding_complete,,248
27185,2711,2024-06-30 16:11:00,play_video,361.0,4746
27186,1381,2024-07-08 03:26:00,play_video,6.0,1573
27187,1517,2024-07-04 22:22:00,play_video,293.0,4963
27188,847,2024-02-07 22:03:00,play_video,266.0,3938
27189,2152,2024-07-04 02:12:00,install,,7776
27190,2335,2024-04-26 06:55:00,onboarding_complete,,1545
27191,1111,2024-05-21 20:53:00,signup,,8976
27192,1295,2024-07-03 15:51:00,return_app,,6182
27193,2256,2024-04-06 15:38:00,complete_video,301.0,1315
27194,666,2024-06-11 04:31:00,signup,,2416
27195,1287,2024-06-01 21:42:00,play_video,141.0,2007
27196,1601,2024-01-09 19:49:00,install,,9564
27197,1104,2024-02-13 22:44:00,play_video,318.0,6918
27198,2759,2024-06-14 21:26:00,play_video,346.0,9711
27199,731,2024-04-06 18:48:00,play_video,127.0,1224
27200,545,2024-02-21 05:02:00,play_video,7.0,966
27201,2994,2024-02-13 09:51:00,complete_video,217.0,819
27202,787,2024-06-18 23:47:00,play_video,315.0,9786
27203,2452,2024-06-29 16:23:00,return_app,,9993
27204,1415,2024-03-03 18:44:00,return_app,,8789
27205,442,2024-03-19 03:59:00,play_video,81.0,6683
27206,1132,2024-02-12 11:53:00,signup,,6863
27207,1550,2024-06-08 18:32:00,complete_video,368.0,6399
27208,2736,2024-04-28 17:12:00,onboarding_complete,,2206
27209,1935,2024-06-12 04:32:00,play_video,272.0,5459
27210,1843,2024-02-08 22:25:00,return_app,,2952
27211,2362,2024-03-11 01:43:00,play_video,251.0,8189
27212,405,2024-02-13 06:37:00,signup,,1050
27213,2076,2024-04-20 13:06:00,complete_video,181.0,3265
27214,2279,2024-03-01 05:25:00,signup,,4565
27215,2753,2024-03-04 20:55:00,play_video,63.0,5212
27216,2257,2024-06-27 16:28:00,complete_video,92.0,6668
27217,2038,2024-05-20 21:46:00,play_video,118.0,1286
27218,1940,2024-01-31 23:49:00,play_video,181.0,8123
27219,2293,2024-03-22 08:20:00,play_video,26.0,9637
27220,2971,2024-04-17 05:03:00,signup,,4390
27221,946,2024-04-17 22:09:00,play_video,369.0,4459
27222,2752,2024-03-07 01:33:00,complete_video,109.0,7232
27223,2049,2024-06-17 08:03:00,signup,,3654
27224,2152,2024-07-15 18:24:00,signup,,1513
27225,799,2024-06-30 11:49:00,install,,4566
27226,1139,2024-05-08 16:12:00,return_app,,3421
27227,190,2024-04-18 17:20:00,complete_video,64.0,5628
27228,1559,2024-06-21 16:41:00,play_video,101.0,9620
27229,2700,2024-06-11 00:05:00,return_app,,6362
27230,750,2024-01-22 08:01:00,play_video,94.0,770
27231,446,2024-02-11 02:04:00,return_app,,3898
27232,449,2024-04-12 00:41:00,play_video,285.0,8441
27233,1653,2024-03-19 00:39:00,play_video,299.0,8408
27234,1718,2024-01-19 10:52:00,onboarding_complete,,7571
27235,466,2024-01-30 15:42:00,complete_video,5.0,676
27236,905,2024-04-05 02:02:00,signup,,5679
27237,2488,2024-05-24 18:53:00,signup,,8519
27238,21,2024-06-30 20:23:00,signup,,8297
27239,2123,2024-07-21 00:23:00,play_video,274.0,9365
27240,1503,2024-05-24 02:52:00,play_video,215.0,4268
27241,1405,2024-04-06 10:43:00,play_video,350.0,2340
27242,2976,2024-02-08 19:38:00,signup,,3273
27243,2258,2024-06-06 06:21:00,install,,5884
27244,1258,2024-07-24 02:17:00,return_app,,8688
27245,1088,2024-06-13 19:15:00,return_app,,9178
27246,2993,2024-04-20 16:05:00,play_video,192.0,5380
27247,2918,2024-02-25 10:49:00,install,,3842
27248,503,2024-02-29 07:14:00,install,,2631
27249,1266,2024-05-30 22:28:00,complete_video,310.0,5798
27250,1396,2024-03-04 10:49:00,play_video,106.0,1031
27251,1911,2024-03-07 10:37:00,complete_video,33.0,6567
27252,2624,2024-04-30 04:51:00,play_video,69.0,8934
27253,1823,2024-06-10 16:39:00,onboarding_complete,,3408
27254,1422,2024-01-21 23:43:00,install,,2118
27255,1152,2024-08-04 06:06:00,play_video,85.0,9934
27256,1652,2024-06-17 06:24:00,install,,742
27257,1974,2024-06-24 18:12:00,complete_video,164.0,2267
27258,525,2024-07-17 06:59:00,play_video,139.0,1576
27259,1553,2024-02-13 11:50:00,install,,3172
27260,2667,2024-05-08 16:36:00,return_app,,1863
27261,2878,2024-03-11 06:23:00,signup,,6077
27262,1640,2024-07-13 14:45:00,return_app,,3370
27263,1198,2024-08-03 05:02:00,play_video,327.0,147
27264,2910,2024-03-27 01:28:00,onboarding_complete,,2567
27265,1270,2024-05-10 12:19:00,play_video,197.0,7755
27266,1904,2024-03-13 05:58:00,return_app,,9458
27267,1785,2024-03-17 18:48:00,play_video,398.0,1830
27268,2475,2024-03-06 20:12:00,play_video,173.0,3829
27269,2518,2024-04-29 20:05:00,return_app,,2409
27270,2277,2024-03-13 21:18:00,return_app,,7302
27271,289,2024-07-02 07:33:00,play_video,342.0,8850
27272,1654,2024-04-05 22:01:00,complete_video,346.0,1362
27273,648,2024-03-14 17:41:00,install,,1567
27274,1889,2024-02-19 17:32:00,play_video,315.0,9988
27275,87,2024-02-06 16:07:00,install,,2949
27276,875,2024-05-02 14:48:00,onboarding_complete,,1357
27277,534,2024-05-15 08:07:00,install,,6785
27278,2393,2024-03-05 14:19:00,play_video,184.0,2148
27279,2084,2024-03-21 22:57:00,signup,,4496
27280,1353,2024-02-22 08:55:00,subscribe,,2233
27281,857,2024-01-14 15:00:00,play_video,49.0,9221
27282,147,2024-03-26 14:58:00,play_video,266.0,4180
27283,998,2024-06-08 09:24:00,play_video,322.0,4506
27284,2469,2024-05-28 23:08:00,play_video,220.0,8082
27285,299,2024-02-18 00:14:00,play_video,147.0,1869
27286,1428,2024-01-30 20:32:00,play_video,260.0,6687
27287,1596,2024-02-21 12:09:00,play_video,396.0,9581
27288,2547,2024-03-21 15:11:00,return_app,,7465
27289,1688,2024-02-04 07:32:00,return_app,,2937
27290,1160,2024-04-03 16:58:00,install,,7803
27291,1033,2024-03-05 22:32:00,play_video,385.0,8841
27292,688,2024-06-20 21:33:00,signup,,6116
27293,1727,2024-02-23 04:41:00,install,,7277
27294,1283,2024-02-06 13:53:00,signup,,6256
27295,1266,2024-06-14 00:37:00,play_video,104.0,9506
27296,1120,2024-02-20 13:48:00,complete_video,220.0,3381
27297,933,2024-06-16 19:35:00,play_video,157.0,5979
27298,398,2024-04-19 18:39:00,signup,,7832
27299,95,2024-05-26 20:12:00,signup,,6731
27300,1424,2024-06-24 10:16:00,play_video,98.0,6731
27301,467,2024-01-19 00:39:00,complete_video,368.0,7159
27302,1833,2024-04-28 12:58:00,install,,8502
27303,1932,2024-04-29 02:48:00,play_video,215.0,2343
27304,1161,2024-04-04 01:28:00,return_app,,8572
27305,1679,2024-06-19 15:00:00,signup,,7832
27306,1112,2024-04-25 07:53:00,play_video,289.0,7992
27307,1990,2024-03-03 04:31:00,return_app,,5008
27308,2935,2024-05-31 00:44:00,play_video,74.0,2570
27309,2612,2024-01-19 00:15:00,return_app,,3169
27310,1959,2024-05-05 18:16:00,subscribe,,8143
27311,1169,2024-07-27 00:08:00,play_video,78.0,5993
27312,527,2024-07-03 06:57:00,play_video,213.0,6400
27313,1957,2024-04-25 02:20:00,return_app,,9944
27314,1853,2024-03-18 16:18:00,return_app,,1258
27315,2645,2024-05-15 17:44:00,signup,,8443
27316,1273,2024-02-18 05:16:00,complete_video,276.0,3685
27317,2878,2024-02-28 07:58:00,return_app,,3408
27318,775,2024-07-15 12:24:00,signup,,7
27319,1576,2024-05-19 22:35:00,play_video,226.0,9938
27320,1485,2024-04-25 03:44:00,play_video,54.0,8201
27321,1212,2024-04-24 04:04:00,signup,,9823
27322,2209,2024-05-08 06:19:00,return_app,,8213
27323,2487,2024-02-29 00:37:00,install,,6869
27324,1419,2024-03-21 00:38:00,install,,3803
27325,803,2024-06-02 21:40:00,signup,,3080
27326,2149,2024-06-25 05:54:00,play_video,313.0,2809
27327,1788,2024-03-24 05:09:00,play_video,379.0,1774
27328,555,2024-06-02 03:51:00,return_app,,8248
27329,1291,2024-04-17 03:22:00,play_video,260.0,9325
27330,563,2024-05-08 19:29:00,signup,,823
27331,1734,2024-01-24 08:41:00,play_video,257.0,2659
27332,1613,2024-03-24 14:11:00,install,,2633
27333,2762,2024-03-25 15:14:00,install,,2790
27334,2533,2024-07-05 22:15:00,complete_video,341.0,4415
27335,2582,2024-06-15 09:30:00,complete_video,147.0,4109
27336,2887,2024-07-04 16:58:00,play_video,367.0,2775
27337,2995,2024-05-23 17:02:00,play_video,150.0,4630
27338,259,2024-06-29 04:58:00,signup,,3289
27339,2541,2024-05-08 06:09:00,install,,1843
27340,2844,2024-06-04 06:30:00,signup,,8959
27341,472,2024-06-20 14:11:00,return_app,,5028
27342,749,2024-05-29 11:33:00,install,,6201
27343,2888,2024-04-30 22:57:00,return_app,,5194
27344,942,2024-07-24 17:20:00,play_video,314.0,6858
27345,2696,2024-04-21 00:49:00,complete_video,103.0,6644
27346,775,2024-07-29 12:08:00,return_app,,2190
27347,161,2024-05-29 12:56:00,complete_video,21.0,8502
27348,2719,2024-03-26 17:56:00,play_video,303.0,5043
